user_id,anime_id,rating,title,img_url,link
1241,10218,9,Berserk: Ougon Jidai-hen I - Haou no Tamago,https://cdn.myanimelist.net/images/anime/12/62179.jpg,https://myanimelist.net/anime/10218/Berserk__Ougon_Jidai-hen_I_-_Haou_no_Tamago
1241,12113,9,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,https://cdn.myanimelist.net/images/anime/12/37193.jpg,https://myanimelist.net/anime/12113/Berserk__Ougon_Jidai-hen_II_-_Doldrey_Kouryaku
1241,12115,9,Berserk: Ougon Jidai-hen III - Kourin,https://cdn.myanimelist.net/images/anime/12/41305.jpg,https://myanimelist.net/anime/12115/Berserk__Ougon_Jidai-hen_III_-_Kourin
1081,368,10,Bible Black,https://cdn.myanimelist.net/images/anime/13/12768.jpg,https://myanimelist.net/anime/368/Bible_Black
29,972,7,Bible Black Gaiden,https://cdn.myanimelist.net/images/anime/10/70481.jpg,https://myanimelist.net/anime/972/Bible_Black_Gaiden
1190,2873,8,Bible Black Only Version,https://cdn.myanimelist.net/images/anime/12/10104.jpg,https://myanimelist.net/anime/2873/Bible_Black_Only_Version
541,5347,6,Bible Black: Imari Ryoujoku Genba,https://cdn.myanimelist.net/images/anime/4/10890.jpg,https://myanimelist.net/anime/5347/Bible_Black__Imari_Ryoujoku_Genba
541,1401,8,Bible Black: New Testament,https://cdn.myanimelist.net/images/anime/1212/103884.jpg,https://myanimelist.net/anime/1401/Bible_Black__New_Testament
541,13223,6,Bible Black: New Testament Recap,https://cdn.myanimelist.net/images/anime/1849/103885.jpg,https://myanimelist.net/anime/13223/Bible_Black__New_Testament_Recap
1266,30137,9,Big Order,https://cdn.myanimelist.net/images/anime/12/78945.jpg,https://myanimelist.net/anime/30137/Big_Order
815,31904,7,Big Order (TV),https://cdn.myanimelist.net/images/anime/3/79913.jpg,https://myanimelist.net/anime/31904/Big_Order_TV
447,4908,5,Bihada Ichizoku,https://cdn.myanimelist.net/images/anime/3/19268.jpg,https://myanimelist.net/anime/4908/Bihada_Ichizoku
1110,8655,7,Bijukubo,https://cdn.myanimelist.net/images/anime/1800/103886.jpg,https://myanimelist.net/anime/8655/Bijukubo
1040,30782,7,Bikini Warriors,https://cdn.myanimelist.net/images/anime/12/75103.jpg,https://myanimelist.net/anime/30782/Bikini_Warriors
497,31283,8,Bikini Warriors Special,https://cdn.myanimelist.net/images/anime/12/78515.jpg,https://myanimelist.net/anime/31283/Bikini_Warriors_Special
497,20589,8,Bikyaku Seido Kaichou Ai,https://cdn.myanimelist.net/images/anime/1102/103887.jpg,https://myanimelist.net/anime/20589/Bikyaku_Seido_Kaichou_Ai
394,27727,9,Binan Koukou Chikyuu Boueibu LOVE!,https://cdn.myanimelist.net/images/anime/10/68451.jpg,https://myanimelist.net/anime/27727/Binan_Koukou_Chikyuu_Boueibu_LOVE
123,31417,8,Binan Koukou Chikyuu Boueibu LOVE! LOVE!,https://cdn.myanimelist.net/images/anime/13/79937.jpg,https://myanimelist.net/anime/31417/Binan_Koukou_Chikyuu_Boueibu_LOVE_LOVE
958,1214,8,Binbou Shimai Monogatari,https://cdn.myanimelist.net/images/anime/13/16053.jpg,https://myanimelist.net/anime/1214/Binbou_Shimai_Monogatari
1198,13535,8,Binbougami ga!,https://cdn.myanimelist.net/images/anime/8/39333.jpg,https://myanimelist.net/anime/13535/Binbougami_ga
1045,750,7,Binchou-tan,https://cdn.myanimelist.net/images/anime/10/61143.jpg,https://myanimelist.net/anime/750/Binchou-tan
107,348,7,Binzume Yousei,https://cdn.myanimelist.net/images/anime/3/16917.jpg,https://myanimelist.net/anime/348/Binzume_Yousei
384,1269,6,Bio Hunter,https://cdn.myanimelist.net/images/anime/11/17896.jpg,https://myanimelist.net/anime/1269/Bio_Hunter
439,8278,6,Biohazard 4: Incubate,https://cdn.myanimelist.net/images/anime/3/21456.jpg,https://myanimelist.net/anime/8278/Biohazard_4__Incubate
384,5624,5,Biohazard 4D-Executer,https://cdn.myanimelist.net/images/anime/2/11616.jpg,https://myanimelist.net/anime/5624/Biohazard_4D-Executer
420,9544,8,Biohazard: Damnation,https://cdn.myanimelist.net/images/anime/8/42299.jpg,https://myanimelist.net/anime/9544/Biohazard__Damnation
420,3446,8,Biohazard: Degeneration,https://cdn.myanimelist.net/images/anime/4/11769.jpg,https://myanimelist.net/anime/3446/Biohazard__Degeneration
990,530,10,Bishoujo Senshi Sailor Moon,https://cdn.myanimelist.net/images/anime/1440/92258.jpg,https://myanimelist.net/anime/530/Bishoujo_Senshi_Sailor_Moon
910,14751,8,Bishoujo Senshi Sailor Moon Crystal,https://cdn.myanimelist.net/images/anime/11/60085.jpg,https://myanimelist.net/anime/14751/Bishoujo_Senshi_Sailor_Moon_Crystal
837,31733,9,Bishoujo Senshi Sailor Moon Crystal Season III,https://cdn.myanimelist.net/images/anime/3/78859.jpg,https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III
327,740,8,Bishoujo Senshi Sailor Moon R,https://cdn.myanimelist.net/images/anime/1/740.jpg,https://myanimelist.net/anime/740/Bishoujo_Senshi_Sailor_Moon_R
165,2937,7,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,https://cdn.myanimelist.net/images/anime/12/64547.jpg,https://myanimelist.net/anime/2937/Bishoujo_Senshi_Sailor_Moon_R__Make_Up_Sailor_Senshi
910,531,9,Bishoujo Senshi Sailor Moon R: The Movie,https://cdn.myanimelist.net/images/anime/12/18897.jpg,https://myanimelist.net/anime/531/Bishoujo_Senshi_Sailor_Moon_R__The_Movie
327,532,8,Bishoujo Senshi Sailor Moon S,https://cdn.myanimelist.net/images/anime/1077/92346.jpg,https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S
910,997,9,Bishoujo Senshi Sailor Moon S: Kaguya-hime no Koibito,https://cdn.myanimelist.net/images/anime/13/18896.jpg,https://myanimelist.net/anime/997/Bishoujo_Senshi_Sailor_Moon_S__Kaguya-hime_no_Koibito
473,1239,7,Bishoujo Senshi Sailor Moon SuperS,https://cdn.myanimelist.net/images/anime/1600/92253.jpg,https://myanimelist.net/anime/1239/Bishoujo_Senshi_Sailor_Moon_SuperS
165,1278,7,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,https://cdn.myanimelist.net/images/anime/10/68371.jpg,https://myanimelist.net/anime/1278/Bishoujo_Senshi_Sailor_Moon_SuperS_Gaiden__Ami-chan_no_Hatsukoi
961,3076,9,Bishoujo Senshi Sailor Moon SuperS Specials,https://cdn.myanimelist.net/images/anime/9/4619.jpg,https://myanimelist.net/anime/3076/Bishoujo_Senshi_Sailor_Moon_SuperS_Specials
718,1240,10,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,https://cdn.myanimelist.net/images/anime/7/17831.jpg,https://myanimelist.net/anime/1240/Bishoujo_Senshi_Sailor_Moon_SuperS__Sailor_9_Senshi_Shuuketsu_Black_Dream_Hole_no_Kiseki
473,996,8,Bishoujo Senshi Sailor Moon: Sailor Stars,https://cdn.myanimelist.net/images/anime/1/996.jpg,https://myanimelist.net/anime/996/Bishoujo_Senshi_Sailor_Moon__Sailor_Stars
753,1528,6,Bishoujo Yuugekitai Battle Skipper,https://cdn.myanimelist.net/images/anime/2/56821.jpg,https://myanimelist.net/anime/1528/Bishoujo_Yuugekitai_Battle_Skipper
954,32906,6,Bishoujo Yuugi Unit Crane Game Girls,https://cdn.myanimelist.net/images/anime/12/78958.jpg,https://myanimelist.net/anime/32906/Bishoujo_Yuugi_Unit_Crane_Game_Girls
1177,1498,9,Black Blood Brothers,https://cdn.myanimelist.net/images/anime/5/13804.jpg,https://myanimelist.net/anime/1498/Black_Blood_Brothers
251,20787,7,Black Bullet,https://cdn.myanimelist.net/images/anime/6/57947.jpg,https://myanimelist.net/anime/20787/Black_Bullet
531,30100,6,Black Bullet: Tenchuu＊Girls,https://cdn.myanimelist.net/images/anime/4/72108.jpg,https://myanimelist.net/anime/30100/Black_Bullet__Tenchuu%EF%BC%8AGirls
1093,68,8,Black Cat,https://cdn.myanimelist.net/images/anime/7/4197.jpg,https://myanimelist.net/anime/68/Black_Cat
1130,2589,7,Black Cat: Toozakaru Neko,https://cdn.myanimelist.net/images/anime/5/22527.jpg,https://myanimelist.net/anime/2589/Black_Cat__Toozakaru_Neko
134,1520,10,Black Jack,https://cdn.myanimelist.net/images/anime/5/12978.jpg,https://myanimelist.net/anime/1520/Black_Jack
847,2213,8,Black Jack (TV),https://cdn.myanimelist.net/images/anime/11/14889.jpg,https://myanimelist.net/anime/2213/Black_Jack_TV
847,2214,7,Black Jack 21,https://cdn.myanimelist.net/images/anime/2/24046.jpg,https://myanimelist.net/anime/2214/Black_Jack_21
966,1373,7,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,https://cdn.myanimelist.net/images/anime/2/9502.jpg,https://myanimelist.net/anime/1373/Black_Jack_Specials__Inochi_wo_Meguru_Yottsu_no_Kiseki
847,1983,8,Black Jack: Futari no Kuroi Isha,https://cdn.myanimelist.net/images/anime/4/40303.jpg,https://myanimelist.net/anime/1983/Black_Jack__Futari_no_Kuroi_Isha
673,889,9,Black Lagoon,https://cdn.myanimelist.net/images/anime/4/25596.jpg,https://myanimelist.net/anime/889/Black_Lagoon
483,8440,5,Black Lagoon Omake,https://cdn.myanimelist.net/images/anime/13/22266.jpg,https://myanimelist.net/anime/8440/Black_Lagoon_Omake
846,4901,9,Black Lagoon: Roberta's Blood Trail,https://cdn.myanimelist.net/images/anime/8/75529.jpg,https://myanimelist.net/anime/4901/Black_Lagoon__Robertas_Blood_Trail
673,1519,8,Black Lagoon: The Second Barrage,https://cdn.myanimelist.net/images/anime/3/83748.jpg,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
1191,1270,6,Black Magic M-66,https://cdn.myanimelist.net/images/anime/1645/94523.jpg,https://myanimelist.net/anime/1270/Black_Magic_M-66
1255,12079,8,Black★Rock Shooter,https://cdn.myanimelist.net/images/anime/12/54331.jpg,https://myanimelist.net/anime/12079/Black%E2%98%85Rock_Shooter
205,7059,7,Black★Rock Shooter (OVA),https://cdn.myanimelist.net/images/anime/6/22417.jpg,https://myanimelist.net/anime/7059/Black%E2%98%85Rock_Shooter_OVA
16,11285,8,Black★Rock Shooter (TV),https://cdn.myanimelist.net/images/anime/5/53909.jpg,https://myanimelist.net/anime/11285/Black%E2%98%85Rock_Shooter_TV
110,6920,8,Blade,https://cdn.myanimelist.net/images/anime/6/29742.jpg,https://myanimelist.net/anime/6920/Blade
410,22547,8,Blade & Soul,https://cdn.myanimelist.net/images/anime/11/61885.jpg,https://myanimelist.net/anime/22547/Blade___Soul
531,23781,6,Blade & Soul Specials,https://cdn.myanimelist.net/images/anime/11/70471.jpg,https://myanimelist.net/anime/23781/Blade___Soul_Specials
703,4151,6,Blade of the Immortal,https://cdn.myanimelist.net/images/anime/2/74074.jpg,https://myanimelist.net/anime/4151/Blade_of_the_Immortal
1043,1055,9,Blame!,https://cdn.myanimelist.net/images/anime/2/2713.jpg,https://myanimelist.net/anime/1055/Blame
1043,3430,9,Blame! Prologue,https://cdn.myanimelist.net/images/anime/11/5599.jpg,https://myanimelist.net/anime/3430/Blame_Prologue
1043,3429,9,Blame! Special,https://cdn.myanimelist.net/images/anime/5/10569.jpg,https://myanimelist.net/anime/3429/Blame_Special
557,3407,10,Blassreiter,https://cdn.myanimelist.net/images/anime/11/13199.jpg,https://myanimelist.net/anime/3407/Blassreiter
110,18767,8,BlazBlue: Alter Memory,https://cdn.myanimelist.net/images/anime/10/56137.jpg,https://myanimelist.net/anime/18767/BlazBlue__Alter_Memory
600,269,9,Bleach,https://cdn.myanimelist.net/images/anime/3/40451.jpg,https://myanimelist.net/anime/269/Bleach
318,1686,9,Bleach Movie 1: Memories of Nobody,https://cdn.myanimelist.net/images/anime/1/1686.jpg,https://myanimelist.net/anime/1686/Bleach_Movie_1__Memories_of_Nobody
1050,2889,10,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,https://cdn.myanimelist.net/images/anime/12/7499.jpg,https://myanimelist.net/anime/2889/Bleach_Movie_2__The_DiamondDust_Rebellion_-_Mou_Hitotsu_no_Hyourinmaru
318,4835,9,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,https://cdn.myanimelist.net/images/anime/3/64689.jpg,https://myanimelist.net/anime/4835/Bleach_Movie_3__Fade_to_Black_-_Kimi_no_Na_wo_Yobu
318,8247,9,Bleach Movie 4: Jigoku-hen,https://cdn.myanimelist.net/images/anime/9/26792.jpg,https://myanimelist.net/anime/8247/Bleach_Movie_4__Jigoku-hen
770,762,7,Bleach: Memories in the Rain,https://cdn.myanimelist.net/images/anime/5/21947.jpg,https://myanimelist.net/anime/762/Bleach__Memories_in_the_Rain
517,834,2,Bleach: The Sealed Sword Frenzy,https://cdn.myanimelist.net/images/anime/1/834.jpg,https://myanimelist.net/anime/834/Bleach__The_Sealed_Sword_Frenzy
1271,11633,8,Blood Lad,https://cdn.myanimelist.net/images/anime/11/47677.jpg,https://myanimelist.net/anime/11633/Blood_Lad
728,18441,8,Blood Lad: Wagahai wa Neko de wa Nai,https://cdn.myanimelist.net/images/anime/2/52611.jpg,https://myanimelist.net/anime/18441/Blood_Lad__Wagahai_wa_Neko_de_wa_Nai
715,150,10,Blood+,https://cdn.myanimelist.net/images/anime/10/10183.jpg,https://myanimelist.net/anime/150/Blood_
1112,10490,7,Blood-C,https://cdn.myanimelist.net/images/anime/2/31649.jpg,https://myanimelist.net/anime/10490/Blood-C
471,10681,8,Blood-C: The Last Dark,https://cdn.myanimelist.net/images/anime/9/34495.jpg,https://myanimelist.net/anime/10681/Blood-C__The_Last_Dark
1256,405,8,Blood: The Last Vampire,https://cdn.myanimelist.net/images/anime/9/18913.jpg,https://myanimelist.net/anime/405/Blood__The_Last_Vampire
963,13253,8,Blossom,https://cdn.myanimelist.net/images/anime/11/37105.jpg,https://myanimelist.net/anime/13253/Blossom
1185,2142,8,Blue Dragon,https://cdn.myanimelist.net/images/anime/2/20597.jpg,https://myanimelist.net/anime/2142/Blue_Dragon
460,4197,7,Blue Dragon: Tenkai no Shichi Ryuu,https://cdn.myanimelist.net/images/anime/2/21147.jpg,https://myanimelist.net/anime/4197/Blue_Dragon__Tenkai_no_Shichi_Ryuu
42,2964,8,Blue Drop: Tenshi-tachi no Gikyoku,https://cdn.myanimelist.net/images/anime/3/50485.jpg,https://myanimelist.net/anime/2964/Blue_Drop__Tenshi-tachi_no_Gikyoku
126,58,7,Blue Gender,https://cdn.myanimelist.net/images/anime/1/2023.jpg,https://myanimelist.net/anime/58/Blue_Gender
629,1380,8,Blue Gender: The Warrior,https://cdn.myanimelist.net/images/anime/4/15774.jpg,https://myanimelist.net/anime/1380/Blue_Gender__The_Warrior
208,998,9,Blue Seed,https://cdn.myanimelist.net/images/anime/2/14047.jpg,https://myanimelist.net/anime/998/Blue_Seed
74,1050,8,Bobobo-bo Bo-bobo,https://cdn.myanimelist.net/images/anime/6/44540.jpg,https://myanimelist.net/anime/1050/Bobobo-bo_Bo-bobo
556,8939,6,Bohemian Rhapsody,https://cdn.myanimelist.net/images/anime/9/24795.jpg,https://myanimelist.net/anime/8939/Bohemian_Rhapsody
789,2413,7,Boin,https://cdn.myanimelist.net/images/anime/11/78445.jpg,https://myanimelist.net/anime/2413/Boin
366,31043,10,Boku dake ga Inai Machi,https://cdn.myanimelist.net/images/anime/10/77957.jpg,https://myanimelist.net/anime/31043/Boku_dake_ga_Inai_Machi
916,526,8,Boku no Chikyuu wo Mamotte,https://cdn.myanimelist.net/images/anime/5/25035.jpg,https://myanimelist.net/anime/526/Boku_no_Chikyuu_wo_Mamotte
815,31964,8,Boku no Hero Academia,https://cdn.myanimelist.net/images/anime/10/78745.jpg,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia
466,16405,4,"Boku no Imouto wa ""Osaka Okan""",https://cdn.myanimelist.net/images/anime/12/45352.jpg,https://myanimelist.net/anime/16405/Boku_no_Imouto_wa_Osaka_Okan
753,1701,7,Boku no Marie,https://cdn.myanimelist.net/images/anime/8/72904.jpg,https://myanimelist.net/anime/1701/Boku_no_Marie
20,1639,9,Boku no Pico,https://cdn.myanimelist.net/images/anime/12/39497.jpg,https://myanimelist.net/anime/1639/Boku_no_Pico
304,755,6,Boku no Sexual Harassment,https://cdn.myanimelist.net/images/anime/8/33163.jpg,https://myanimelist.net/anime/755/Boku_no_Sexual_Harassment
996,26101,7,Boku to Gaku: Ano Natsu no Monogatari,https://cdn.myanimelist.net/images/anime/5/65993.jpg,https://myanimelist.net/anime/26101/Boku_to_Gaku__Ano_Natsu_no_Monogatari
20,819,10,Boku wa Imouto ni Koi wo Suru,https://cdn.myanimelist.net/images/anime/1/819.jpg,https://myanimelist.net/anime/819/Boku_wa_Imouto_ni_Koi_wo_Suru
112,1216,9,Boku wa Konomama Kaeranai,https://cdn.myanimelist.net/images/anime/1/1216.jpg,https://myanimelist.net/anime/1216/Boku_wa_Konomama_Kaeranai
344,10719,9,Boku wa Tomodachi ga Sukunai,https://cdn.myanimelist.net/images/anime/8/32873.jpg,https://myanimelist.net/anime/10719/Boku_wa_Tomodachi_ga_Sukunai
1073,10897,7,Boku wa Tomodachi ga Sukunai Episode 0,https://cdn.myanimelist.net/images/anime/8/30097.jpg,https://myanimelist.net/anime/10897/Boku_wa_Tomodachi_ga_Sukunai_Episode_0
952,14967,8,Boku wa Tomodachi ga Sukunai Next,https://cdn.myanimelist.net/images/anime/3/44724.jpg,https://myanimelist.net/anime/14967/Boku_wa_Tomodachi_ga_Sukunai_Next
1073,14027,7,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,https://cdn.myanimelist.net/images/anime/3/39215.jpg,https://myanimelist.net/anime/14027/Boku_wa_Tomodachi_ga_Sukunai__Relay_Shousetsu_wa_Ketsumatsu_ga_Hanpanai
16,1222,9,Bokura ga Ita,https://cdn.myanimelist.net/images/anime/12/25754.jpg,https://myanimelist.net/anime/1222/Bokura_ga_Ita
693,1690,8,Bokura no,https://cdn.myanimelist.net/images/anime/1690/97048.jpg,https://myanimelist.net/anime/1690/Bokura_no
803,9907,6,Bokura no Live Kimi to no Life,https://cdn.myanimelist.net/images/anime/12/50113.jpg,https://myanimelist.net/anime/9907/Bokura_no_Live_Kimi_to_no_Life
553,12877,7,Bokura no: Tsuisou,https://cdn.myanimelist.net/images/anime/8/36163.jpg,https://myanimelist.net/anime/12877/Bokura_no__Tsuisou
944,21405,7,Bokura wa Minna Kawai-sou,https://cdn.myanimelist.net/images/anime/6/64629.jpg,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawai-sou
245,24913,7,Bokura wa Minna Kawai-sou: Hajimete no,https://cdn.myanimelist.net/images/anime/12/71613.jpg,https://myanimelist.net/anime/24913/Bokura_wa_Minna_Kawai-sou__Hajimete_no
16,357,5,Bokusatsu Tenshi Dokuro-chan,https://cdn.myanimelist.net/images/anime/10/13210.jpg,https://myanimelist.net/anime/357/Bokusatsu_Tenshi_Dokuro-chan
334,2131,7,Bokusatsu Tenshi Dokuro-chan 2,https://cdn.myanimelist.net/images/anime/7/14709.jpg,https://myanimelist.net/anime/2131/Bokusatsu_Tenshi_Dokuro-chan_2
29,2349,6,Bondage Game: Shinsou no Reijoutachi,https://cdn.myanimelist.net/images/anime/4/41505.jpg,https://myanimelist.net/anime/2349/Bondage_Game__Shinsou_no_Reijoutachi
1140,25839,7,Bonjour♪Koiaji Pâtisserie,https://cdn.myanimelist.net/images/anime/5/66059.jpg,https://myanimelist.net/anime/25839/Bonjour%E2%99%AAKoiaji_P%C3%A2tisserie
823,369,4,Boogiepop wa Warawanai,https://cdn.myanimelist.net/images/anime/1327/95777.jpg,https://myanimelist.net/anime/369/Boogiepop_wa_Warawanai
908,28755,10,Boruto: Naruto the Movie,https://cdn.myanimelist.net/images/anime/4/78280.jpg,https://myanimelist.net/anime/28755/Boruto__Naruto_the_Movie
46,32365,8,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,https://cdn.myanimelist.net/images/anime/6/77678.jpg,https://myanimelist.net/anime/32365/Boruto__Naruto_the_Movie_-_Naruto_ga_Hokage_ni_Natta_Hi
775,3460,10,Bosco Daibouken,https://cdn.myanimelist.net/images/anime/2/28561.jpg,https://myanimelist.net/anime/3460/Bosco_Daibouken
296,8,7,Bouken Ou Beet,https://cdn.myanimelist.net/images/anime/7/21569.jpg,https://myanimelist.net/anime/8/Bouken_Ou_Beet
296,1123,8,Bouken Ou Beet Excellion,https://cdn.myanimelist.net/images/anime/4/21570.jpg,https://myanimelist.net/anime/1123/Bouken_Ou_Beet_Excellion
460,159,7,Boukyaku no Senritsu,https://cdn.myanimelist.net/images/anime/9/52679.jpg,https://myanimelist.net/anime/159/Boukyaku_no_Senritsu
521,4177,9,Bounen no Xamdou,https://cdn.myanimelist.net/images/anime/2/23189.jpg,https://myanimelist.net/anime/4177/Bounen_no_Xamdou
963,25667,7,Boy Meets Harem The Animation,https://cdn.myanimelist.net/images/anime/1634/103891.jpg,https://myanimelist.net/anime/25667/Boy_Meets_Harem_The_Animation
1130,105,8,Boys Be...,https://cdn.myanimelist.net/images/anime/1/2223.jpg,https://myanimelist.net/anime/105/Boys_Be
585,12055,6,Brandish,https://cdn.myanimelist.net/images/anime/1778/103892.jpg,https://myanimelist.net/anime/12055/Brandish
8,11241,7,Brave 10,https://cdn.myanimelist.net/images/anime/13/34043.jpg,https://myanimelist.net/anime/11241/Brave_10
170,1681,8,Brave Story,https://cdn.myanimelist.net/images/anime/1333/97262.jpg,https://myanimelist.net/anime/1681/Brave_Story
429,22433,10,Break Blade,https://cdn.myanimelist.net/images/anime/7/58635.jpg,https://myanimelist.net/anime/22433/Break_Blade
852,6772,7,Break Blade 1: Kakusei no Toki,https://cdn.myanimelist.net/images/anime/10/68079.jpg,https://myanimelist.net/anime/6772/Break_Blade_1__Kakusei_no_Toki
852,8514,7,Break Blade 2: Ketsubetsu no Michi,https://cdn.myanimelist.net/images/anime/2/68081.jpg,https://myanimelist.net/anime/8514/Break_Blade_2__Ketsubetsu_no_Michi
852,9252,7,Break Blade 3: Kyoujin no Kizu,https://cdn.myanimelist.net/images/anime/8/68083.jpg,https://myanimelist.net/anime/9252/Break_Blade_3__Kyoujin_no_Kizu
852,9465,7,Break Blade 4: Sanka no Chi,https://cdn.myanimelist.net/images/anime/11/68085.jpg,https://myanimelist.net/anime/9465/Break_Blade_4__Sanka_no_Chi
852,9724,7,Break Blade 5: Shisen no Hate,https://cdn.myanimelist.net/images/anime/9/68087.jpg,https://myanimelist.net/anime/9724/Break_Blade_5__Shisen_no_Hate
852,10092,8,Break Blade 6: Doukoku no Toride,https://cdn.myanimelist.net/images/anime/4/68089.jpg,https://myanimelist.net/anime/10092/Break_Blade_6__Doukoku_no_Toride
1102,1042,8,Bronze: Zetsuai Since 1989,https://cdn.myanimelist.net/images/anime/5/73227.jpg,https://myanimelist.net/anime/1042/Bronze__Zetsuai_Since_1989
177,33080,10,Brotherhood: Final Fantasy XV,https://cdn.myanimelist.net/images/anime/13/79397.jpg,https://myanimelist.net/anime/33080/Brotherhood__Final_Fantasy_XV
973,15605,10,Brothers Conflict,https://cdn.myanimelist.net/images/anime/5/51409.jpg,https://myanimelist.net/anime/15605/Brothers_Conflict
1140,25437,6,Brothers Conflict OVA,https://cdn.myanimelist.net/images/anime/13/66551.jpg,https://myanimelist.net/anime/25437/Brothers_Conflict_OVA
77,22745,9,Brothers Conflict: Setsubou,https://cdn.myanimelist.net/images/anime/3/59141.jpg,https://myanimelist.net/anime/22745/Brothers_Conflict__Setsubou
1271,14345,10,Btooom!,https://cdn.myanimelist.net/images/anime/4/40977.jpg,https://myanimelist.net/anime/14345/Btooom
808,568,7,Bubblegum Crisis Tokyo 2040,https://cdn.myanimelist.net/images/anime/1699/92414.jpg,https://myanimelist.net/anime/568/Bubblegum_Crisis_Tokyo_2040
469,32023,7,Bubuki Buranki,https://cdn.myanimelist.net/images/anime/7/79758.jpg,https://myanimelist.net/anime/32023/Bubuki_Buranki
573,6985,7,Buddha Saitan,https://cdn.myanimelist.net/images/anime/6/16302.jpg,https://myanimelist.net/anime/6985/Buddha_Saitan
1251,21437,7,Buddy Complex,https://cdn.myanimelist.net/images/anime/12/57303.jpg,https://myanimelist.net/anime/21437/Buddy_Complex
514,31105,10,Buddy Complex: Daremo Shiranai Ashita e,https://cdn.myanimelist.net/images/anime/4/75763.jpg,https://myanimelist.net/anime/31105/Buddy_Complex__Daremo_Shiranai_Ashita_e
793,24469,7,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,https://cdn.myanimelist.net/images/anime/3/67521.jpg,https://myanimelist.net/anime/24469/Buddy_Complex__Kanketsu-hen_-_Ano_Sora_ni_Kaeru_Mirai_de
17,17677,7,Buki yo Saraba,https://cdn.myanimelist.net/images/anime/4/53169.jpg,https://myanimelist.net/anime/17677/Buki_yo_Saraba
815,31478,8,Bungou Stray Dogs,https://cdn.myanimelist.net/images/anime/3/79409.jpg,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs
516,370,6,Burn Up Excess,https://cdn.myanimelist.net/images/anime/6/75501.jpg,https://myanimelist.net/anime/370/Burn_Up_Excess
111,693,7,Burn Up Scramble,https://cdn.myanimelist.net/images/anime/12/75500.jpg,https://myanimelist.net/anime/693/Burn_Up_Scramble
1191,767,6,Burn Up!,https://cdn.myanimelist.net/images/anime/4/2888.jpg,https://myanimelist.net/anime/767/Burn_Up
753,769,7,Burn Up! W,https://cdn.myanimelist.net/images/anime/1805/96595.jpg,https://myanimelist.net/anime/769/Burn_Up_W
98,3389,6,Bus Gamer,https://cdn.myanimelist.net/images/anime/10/75210.jpg,https://myanimelist.net/anime/3389/Bus_Gamer
319,1536,9,Busou Renkin,https://cdn.myanimelist.net/images/anime/6/75566.jpg,https://myanimelist.net/anime/1536/Busou_Renkin
466,14237,7,Busou Shinki,https://cdn.myanimelist.net/images/anime/10/43155.jpg,https://myanimelist.net/anime/14237/Busou_Shinki
661,11103,6,Busou Shinki Moon Angel,https://cdn.myanimelist.net/images/anime/7/37953.jpg,https://myanimelist.net/anime/11103/Busou_Shinki_Moon_Angel
418,16614,8,Busou Shinki: Install x Dream,https://cdn.myanimelist.net/images/anime/11/44772.jpg,https://myanimelist.net/anime/16614/Busou_Shinki__Install_x_Dream
497,31331,6,Busou Shoujotai: Blade Briders The Animation,https://cdn.myanimelist.net/images/anime/2/75338.jpg,https://myanimelist.net/anime/31331/Busou_Shoujotai__Blade_Briders_The_Animation
478,13169,7,Buta,https://cdn.myanimelist.net/images/anime/11/50405.jpg,https://myanimelist.net/anime/13169/Buta
753,458,8,Buttobi!! CPU,https://cdn.myanimelist.net/images/anime/4/53479.jpg,https://myanimelist.net/anime/458/Buttobi_CPU
871,406,7,Buzzer Beater,https://cdn.myanimelist.net/images/anime/6/57421.jpg,https://myanimelist.net/anime/406/Buzzer_Beater
235,2684,5,Buzzer Beater 2nd Season,https://cdn.myanimelist.net/images/anime/3/57419.jpg,https://myanimelist.net/anime/2684/Buzzer_Beater_2nd_Season
1137,1689,10,Byousoku 5 Centimeter,https://cdn.myanimelist.net/images/anime/10/79674.jpg,https://myanimelist.net/anime/1689/Byousoku_5_Centimeter
744,1657,6,Byston Well Monogatari: Garzey no Tsubasa,https://cdn.myanimelist.net/images/anime/4/5440.jpg,https://myanimelist.net/anime/1657/Byston_Well_Monogatari__Garzey_no_Tsubasa
